# Calibration file of tamex_id 2 @ channel 35
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00175654
18		0.00585728
19		0.00928641
20		0.00991928
21		0.0162867
22		0.0168227
23		0.0187795
24		0.0192638
25		0.0203939
26		0.0263675
27		0.0284533
28		0.0290733
29		0.030959
30		0.0323216
31		0.0367388
32		0.0369002
33		0.0371263
34		0.0394705
35		0.0421634
36		0.0448499
37		0.0450048
38		0.0469422
39		0.047123
40		0.0498353
41		0.0515273
42		0.0574814
43		0.0577139
44		0.058166
45		0.0609493
46		0.0621763
47		0.0637197
48		0.0682338
49		0.0684533
50		0.0737036
51		0.0738198
52		0.0757249
53		0.0759315
54		0.0784178
55		0.0797546
56		0.0834937
57		0.0844624
58		0.0878269
59		0.0894543
60		0.0907459
61		0.0936648
62		0.0954085
63		0.0960478
64		0.0998192
65		0.0999354
66		0.104424
67		0.104546
68		0.104637
69		0.110643
70		0.111572
71		0.112192
72		0.115912
73		0.117333
74		0.12062
75		0.121343
76		0.124378
77		0.125211
78		0.128731
79		0.13063
80		0.131159
81		0.134575
82		0.135751
83		0.136668
84		0.139529
85		0.1404
86		0.146135
87		0.147097
88		0.148905
89		0.149467
90		0.151572
91		0.153859
92		0.155783
93		0.157055
94		0.158599
95		0.162964
96		0.165618
97		0.166581
98		0.166839
99		0.171941
100		0.17249
101		0.173439
102		0.17411
103		0.180187
104		0.180768
105		0.180982
106		0.185974
107		0.186826
108		0.188996
109		0.189758
110		0.190029
111		0.195589
112		0.19639
113		0.199994
114		0.200103
115		0.202293
116		0.205431
117		0.205683
118		0.208415
119		0.21092
120		0.212586
121		0.215654
122		0.215744
123		0.215854
124		0.218779
125		0.222725
126		0.224792
127		0.226251
128		0.226561
129		0.230513
130		0.2334
131		0.234149
132		0.236196
133		0.238747
134		0.240271
135		0.241382
136		0.241957
137		0.246032
138		0.248976
139		0.250965
140		0.251882
141		0.253
142		0.255699
143		0.259025
144		0.260355
145		0.262615
146		0.262912
147		0.268737
148		0.269067
149		0.270546
150		0.273084
151		0.274931
152		0.275525
153		0.280775
154		0.280949
155		0.283907
156		0.284714
