# Calibration file of tamex_id 5 @ channel 3
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00215876
18		0.00852399
19		0.00954437
20		0.0104398
21		0.0153473
22		0.0184501
23		0.0197898
24		0.0212891
25		0.0221568
26		0.0252943
27		0.0276544
28		0.0282513
29		0.0294522
30		0.0323745
31		0.035276
32		0.0379276
33		0.0386148
34		0.0387606
35		0.0447857
36		0.0453063
37		0.0469652
38		0.0484368
39		0.052678
40		0.0533027
41		0.0552046
42		0.05694
43		0.0598068
44		0.0602163
45		0.0625694
46		0.0634648
47		0.0665885
48		0.0689693
49		0.0702257
50		0.0712808
51		0.0748001
52		0.0756816
53		0.0772365
54		0.0796729
55		0.0838724
56		0.0839835
57		0.0841085
58		0.0851427
59		0.0901544
60		0.0936528
61		0.0950064
62		0.0961448
63		0.0994211
64		0.0995599
65		0.101552
66		0.107112
67		0.10782
68		0.110652
69		0.112672
70		0.113484
71		0.114199
72		0.118232
73		0.120828
74		0.12248
75		0.122938
76		0.123174
77		0.128387
78		0.130865
79		0.131712
80		0.135579
81		0.137071
82		0.138536
83		0.138799
84		0.141062
85		0.143846
86		0.147171
87		0.147455
88		0.149489
89		0.152717
90		0.154057
91		0.157465
92		0.157562
93		0.160831
94		0.162636
95		0.165926
96		0.166981
97		0.168363
98		0.170834
99		0.173478
100		0.174325
101		0.175929
102		0.177532
103		0.181399
104		0.181558
105		0.185772
106		0.186257
107		0.189444
108		0.191547
109		0.191658
110		0.193136
111		0.196142
112		0.199689
113		0.20173
114		0.201827
115		0.205728
116		0.207741
117		0.208414
118		0.212128
119		0.213676
120		0.217056
121		0.217438
122		0.219868
123		0.220756
124		0.2227
125		0.226503
126		0.228447
127		0.229738
128		0.23173
129		0.234215
130		0.237686
131		0.23813
132		0.239956
133		0.242878
134		0.244398
135		0.245252
136		0.246557
137		0.249903
138		0.252416
139		0.253103
140		0.254998
141		0.256594
142		0.260405
143		0.261731
144		0.262147
145		0.267513
146		0.268075
147		0.268874
148		0.272552
149		0.276731
150		0.277925
151		0.280132
152		0.281146
153		0.282041
154		0.286477
155		0.286748
156		0.287442
